Country,Date,News_Count,Avg_Tone
Grenada,2020-04-29,27,0.86604829645816217
Antarctica,2020-04-29,11,0.16523634311319535
Chad,2020-04-29,38,-3.7976438019689516
Dominican Republic,2020-04-29,22,-1.9941805369142585
Central African Republic,2020-04-29,13,-2.5925038221609289
Saint Helena,2020-04-29,1,-5.23560209424084
Guinea,2020-04-29,94,-4.4759048911314654
Norway,2020-04-29,250,-2.3450484909328688
Morocco,2020-04-29,193,-4.0917576380345428
Costa Rica,2020-04-29,28,-1.8209943318079933
New Zealand,2020-04-29,1795,-0.78572372584521744
Bangladesh,2020-04-29,886,-2.2063144901567631
Ghana,2020-04-29,847,-0.92961246425943256
Uzbekistan,2020-04-29,90,-1.9565116069442687
Malawi,2020-04-29,277,-3.0097821951888122
Belgium,2020-04-29,533,-3.1492678911359677
Sri Lanka,2020-04-29,561,-2.667289862364072
Christmas Island,2020-04-29,1,0.251256281407035
Iran,2020-04-29,924,-4.6637757389741017
Singapore,2020-04-29,1042,-1.8734386052429524
Luxembourg,2020-04-29,96,-3.8298769879377055
Nicaragua,2020-04-29,60,-3.8800456793928841
Czech Republic,2020-04-29,193,-4.14454607115079
Argentina,2020-04-29,282,-2.4377464127211481
Chile,2020-04-29,145,-1.8763479046091767
Honduras,2020-04-29,56,-2.0513498494090476
Mongolia,2020-04-29,43,-0.067937721513769311
Benin,2020-04-29,66,-0.87405247918932494
Solomon Islands,2020-04-29,57,-1.5930894846191408
Guernsey,2020-04-29,18,0.26574094059069953
Equatorial Guinea,2020-04-29,12,-3.173193967551041
Antigua and Barbuda,2020-04-29,14,0.053335122903911736
Faroe Islands,2020-04-29,3,-1.8232166592822359
Guadeloupe,2020-04-29,2,-1.8220195461267101
India,2020-04-30,12846,-2.0132217609272343
United Arab Emirates,2020-04-30,732,-0.8358285186541925
China,2020-04-30,16037,-2.9289235329018473
Cuba,2020-04-30,411,-2.6188363065238227
South Korea,2020-04-30,2302,-2.7914030153211482
Ethiopia,2020-04-30,251,-2.2884009962838263
Philippines,2020-04-30,1871,-1.6295946756550284
Ukraine,2020-04-30,554,-3.4311938799689994
Brazil,2020-04-30,1309,-4.0073619716826254
Turkey,2020-04-30,1202,-2.6429171902328434
Paraguay,2020-04-30,45,-4.1648945230807719
Hong Kong,2020-04-30,496,-5.23154677825848
Gaza Strip,2020-04-30,40,-0.63262037803147642
Sri Lanka,2020-04-30,529,-3.6646801650503216
Uganda,2020-04-30,346,-2.9052306808344581
Bangladesh,2020-04-30,683,-1.5482725168387783
Indonesia,2020-04-30,1134,-2.5723235243261322
North Korea,2020-04-30,540,-3.1445592463245386
Finland,2020-04-30,324,-2.0246238583464482
Mozambique,2020-04-30,75,-2.0670901840441216
Rwanda,2020-04-30,139,-1.5076531601284811
Czech Republic,2020-04-30,322,-2.9439785457010617
"Bahamas, The",2020-04-30,209,-1.8163633500165131
Portugal,2020-04-30,231,-2.0176790112614946
Kyrgyzstan,2020-04-30,72,-3.1822556690146011
Armenia,2020-04-30,146,-1.6316741666492458
Djibouti,2020-04-30,46,-3.9903181855098722
Seychelles,2020-04-30,52,-0.45408300728506357
Sierra Leone,2020-04-30,118,-3.6347573355906797
Tunisia,2020-04-30,108,-0.010468365375078004
Cyprus,2020-04-30,57,-2.5132905958640119
Brunei,2020-04-30,144,-3.4033822693831213
Iraq,2020-04-30,215,-3.7090997764823066
Fiji,2020-04-30,155,0.46968512405328489
Bulgaria,2020-04-30,130,-1.3207761364317649
Lithuania,2020-04-30,142,-2.5321783680561665
Angola,2020-04-30,77,-4.0261159597837777
Burkina Faso,2020-04-30,28,-3.7891891248810818
Turkmenistan,2020-04-30,67,-2.8282462772311212
American Samoa,2020-04-30,3,-0.59768936369840664
Guinea,2020-04-30,57,-2.8190424582129192
Bermuda,2020-04-30,30,-1.8824599565132836
Comoros,2020-04-30,37,-2.0995055552974309
Suriname,2020-04-30,2,-1.07181136120043
Paracel Islands,2020-04-30,18,-3.38375327528031
Guernsey,2020-04-30,9,-0.84376633219386687
Sweden,2020-04-30,957,-2.4979642803196818
Papua New Guinea,2020-04-30,32,-0.72936163020995215
Antarctica,2020-04-30,11,-2.0453356450526385
Samoa,2020-04-30,19,-2.5377606704401208
Gabon,2020-04-30,20,-5.7030992911344063
Germany,2020-04-30,3083,-3.0006913227603724
Chad,2020-04-30,44,-0.73219470568932921
Moldova,2020-04-30,78,-0.632889111031692
British Virgin Islands,2020-04-30,4,-0.66315374505213009
Croatia,2020-04-30,84,-1.2859664669847981
Anguilla,2020-04-30,7,-2.3755446259858939
Nigeria,2020-04-30,5518,-2.5045065392677484
Bahrain,2020-04-30,93,-1.192706219365965
Guatemala,2020-04-30,104,-4.8918988950777393
Cook Islands,2020-04-30,9,-1.7272119009047688
United States,2020-04-30,82570,-1.8294865234626934
Benin,2020-04-30,58,-2.1289234156676509
Kenya,2020-04-30,1034,-2.1383003572948156
Dominican Republic,2020-04-30,64,-1.6318882692791883
Tonga,2020-04-30,26,-1.4157144408286708
Slovak Republic,2020-04-30,54,-0.86469440203740977
Eritrea,2020-04-30,44,-3.9597797593531232
Niue,2020-04-30,2,-1.7692913512384068
Marshall Islands,2020-04-30,4,-3.808576030120113
Norway,2020-04-30,281,-2.3932756957690797
Singapore,2020-04-30,1261,-1.6348948067276796
Kazakhstan,2020-04-30,143,-2.0665790722904336
Malta,2020-04-30,105,-1.3757850107934102
Gambia,2020-04-30,52,-1.1674754139034758
Luxembourg,2020-04-30,77,-1.5694191405611779
Iran,2020-04-30,1073,-3.7732501499473972
Chile,2020-04-30,251,-1.8136446598422411
Vanuatu,2020-04-30,40,-3.0616981089635296
Poland,2020-04-30,305,-1.5808298116437005
Guam,2020-04-30,127,-2.545899196980705
Tanzania,2020-04-30,218,-3.1602117222606116
Netherlands,2020-04-30,792,-1.686736679634371
South Africa,2020-04-30,1855,-1.9248963503163627
Russia,2020-04-30,3356,-3.4266743099092749
"Vietnam, Republic of",2020-04-30,1163,-1.9422219140911066
United Kingdom,2020-04-30,13909,-0.91317387912540415
Italy,2020-04-30,2878,-3.0676218384292264
Lebanon,2020-04-30,418,-4.938413351128216
Switzerland,2020-04-30,806,-2.2121832669714045
Saudi Arabia,2020-04-30,833,-2.3509434053019485
Egypt,2020-04-30,583,-2.2790524460040937
Georgia,2020-04-30,236,-1.1634265575813543
Ireland,2020-04-30,1834,-1.3635182604801943
Malaysia,2020-04-30,965,-1.9699086585356318
Peru,2020-04-30,214,-3.0915404834536129
Serbia,2020-04-30,166,-4.2165885350068812
Guyana,2020-04-30,113,-1.4518151405119419
Austria,2020-04-30,259,-1.5120915671812671
Afghanistan,2020-04-30,522,-3.0430631757987796
Lesotho,2020-04-30,76,-1.8969727887522618
Costa Rica,2020-04-30,41,-2.1283273421344671
Ghana,2020-04-30,872,-1.0865046960627422
Myanmar,2020-04-30,86,0.29505030979407154
Belarus,2020-04-30,160,-2.3343030711294031
Kuwait,2020-04-30,183,-1.5375739115873528
Equatorial Guinea,2020-04-30,28,0.037518686836299109
Romania,2020-04-30,222,-1.6427640423107763
Congo,2020-04-30,75,-3.0423514633899655
Bolivia,2020-04-30,39,-3.2999872752391859
Morocco,2020-04-30,157,-0.95925280444407168
Nauru,2020-04-30,13,-3.1564170600696553
West Bank,2020-04-30,87,-1.6577688843740208
Burundi,2020-04-30,41,-3.5230409511848428
Tajikistan,2020-04-30,161,-3.6540019856395465
Saint Kitts and Nevis,2020-04-30,17,1.3403279722157488
Zambia,2020-04-30,135,-1.8132434287714594
Nicaragua,2020-04-30,39,-3.1114313478229603
Mali,2020-04-30,54,-4.1858097587611356
Cambodia,2020-04-30,123,-0.97948343311761232
Central African Republic,2020-04-30,20,-3.0333571542458504
Puerto Rico,2020-04-30,109,-2.4106113890050658
Macau,2020-04-30,36,-2.3069586920273366
Macedonia,2020-04-30,23,-2.2574019690696381
Reunion,2020-04-30,14,1.2004036532336035
Syria,2020-04-30,563,-3.6513503598219703
Algeria,2020-04-30,119,-2.3162575125050684
Pakistan,2020-04-30,1616,-2.9491067083829163
Northern Mariana Islands,2020-04-30,2,-2.7688140363525449
Oman,2020-04-30,161,-1.1529350522078992
Madagascar,2020-04-30,86,-1.092625783655542
Solomon Islands,2020-04-30,59,-1.352507066652352
Dominica,2020-04-30,6,-0.60282953761214675
Zimbabwe,2020-04-30,523,-2.2277352968947759
Panama,2020-04-30,108,-0.53039880718646393
Malawi,2020-04-30,99,-2.2695367965822539
Mongolia,2020-04-30,24,-1.7737421492806065
Liberia,2020-04-30,130,-1.9251403479116167
Spratly Islands,2020-04-30,9,-2.8328771330233584
Albania,2020-04-30,35,-0.69834902899493723
Spain,2020-04-30,2087,-3.1025890753458882
Japan,2020-04-30,2392,-2.3119603529120969
Andorra,2020-04-30,2,-2.71990740740741
Botswana,2020-04-30,99,-3.1003383351063136
Uruguay,2020-04-30,49,-3.6243197371853189
Grenada,2020-04-30,15,-0.97911582260051366
Australia,2020-04-30,4929,-1.5568582415465013
Montenegro,2020-04-30,22,-2.0755750070302312
Colombia,2020-04-30,290,-3.7412696931689657
Taiwan,2020-04-30,657,-1.2794258027008283
Hungary,2020-04-30,301,-2.1542558406630827
Sao Tome and Principe,2020-04-30,1,2.89855072463768
Senegal,2020-04-30,69,-1.8256432649848602
Honduras,2020-04-30,39,-3.7538636986044649
New Zealand,2020-04-30,1742,-0.87612612935846867
France,2020-04-30,2656,-2.6486532798463664
Latvia,2020-04-30,100,-1.5308357927296243
Namibia,2020-04-30,104,-1.63836663065354
Laos,2020-04-30,44,-1.3832228408543448
Denmark,2020-04-30,360,-2.9564506044394951
Oceans,2020-04-30,55,-1.8993238511455228
Iceland,2020-04-30,82,-0.96145302623914364
Libya,2020-04-30,271,-6.049949230225403
El Salvador,2020-04-30,39,-4.6985095492840454
Democratic Republic of the Congo,2020-04-30,47,-4.7537575718446012
Trinidad and Tobago,2020-04-30,83,-0.7505277233993296
Uzbekistan,2020-04-30,109,-3.1379008824478438
Haiti,2020-04-30,130,-3.3890596584082133
Kosovo,2020-04-30,49,-2.0026711436990068
Swaziland,2020-04-30,6,-3.2172789705136804
Christmas Island,2020-04-30,1,-1.17924528301887
French Polynesia,2020-04-30,6,-8.05094116737479
Belize,2020-04-30,22,0.6954226850769516
Cayman Islands,2020-04-30,15,-1.0416053073783806
Saint Vincent and the Grenadines,2020-04-30,13,-0.50900329135059752
Saint Lucia,2020-04-30,21,1.603748053539479
Kiribati,2020-04-30,13,-2.2680971016128142
Norfolk Island,2020-04-30,4,-0.20408002570031997
Palau,2020-04-30,18,-1.7098420158558365
Aruba,2020-04-30,1,-0.451612903225806
East Timor,2020-04-30,12,-1.8190147673034187
Bhutan,2020-04-30,38,-0.96185060769002462
Mayotte,2020-04-30,3,-2.92803835570876
Faroe Islands,2020-04-30,2,-0.38332490861006696
Saint Helena,2020-04-30,1,-5.44041450777202
Qatar,2020-04-30,261,-0.71404493639298017
Argentina,2020-04-30,266,-2.5160563809561034
Falkland Islands (Islas Malvinas),2020-04-30,1,0.444444444444444
Somalia,2020-04-30,204,-3.2941892267027311
Martinique,2020-04-30,2,-2.7823240589198
San Marino,2020-04-30,2,0.56621919455019043
Jordan,2020-04-30,201,-1.2781829062043109
Maldives,2020-04-30,84,-3.798086219928603
Liechtenstein,2020-04-30,2,-0.0079180093970624421
Guadeloupe,2020-04-30,2,0.479616306954436
Sudan,2020-04-30,203,-3.19266160966825
Yemen,2020-04-30,427,-6.0885054565942358
Niger,2020-04-30,421,-2.6417919237169434
Israel,2020-04-30,1540,-2.2100989377651565
Togo,2020-04-30,31,-1.1595169612526492
Venezuela,2020-04-30,299,-3.0660006285114103
Belgium,2020-04-30,501,-3.0136246467761558
Mexico,2020-04-30,1138,-2.5733491167388243
Jersey,2020-04-30,587,-1.6900872702329339
Guinea-Bissau,2020-04-30,38,-2.3529368272149425
Greece,2020-04-30,464,-2.7900095106533844
South Sudan,2020-04-30,136,-3.707990158783101
Bosnia-Herzegovina,2020-04-30,45,-3.6618967563357572
Nepal,2020-04-30,184,-2.2691551751764041
Ecuador,2020-04-30,112,-3.4395603774760479
Antigua and Barbuda,2020-04-30,36,-0.019802625982969446
Micronesia,2020-04-30,6,0.039575540555203487
New Caledonia,2020-04-30,4,-2.1054240675286726
Virgin Islands,2020-04-30,16,0.16609537477497266
Monaco,2020-04-30,13,0.9974273825430392
Mauritius,2020-04-30,47,-4.3176266613142031
Cote d'Ivoire,2020-04-30,31,-2.2087146524468957
Cameroon,2020-04-30,113,-2.7272605876272578
Thailand,2020-04-30,743,-2.6738787869469376
Canada,2020-04-30,6232,-1.1806336272980236
Gibraltar,2020-04-30,13,-0.75160846511237556
Estonia,2020-04-30,155,-0.91399174148510132
Montserrat,2020-04-30,3,-1.35523993765805
Cape Verde,2020-04-30,4,-6.8099121233863382
Tokelau,2020-04-30,3,-0.50898369992337078
Saint Martin,2020-04-30,2,4.44444444444444
Azerbaijan,2020-04-30,114,-1.5057061111426633
Slovenia,2020-04-30,59,-3.0883741818451682
Jamaica,2020-04-30,282,-1.0202619693267159
Barbados,2020-04-30,86,-1.0486122560098639
Vatican City,2020-04-30,14,-2.4346044098165307
Mauritania,2020-04-30,17,-1.7469779837977208
Tuvalu,2020-04-30,4,-0.092804986954770463
Greenland,2020-04-30,7,-2.5848424794725648
United States,2020-05-01,79870,-1.9320457267086169
Ghana,2020-05-01,827,-0.78365822481910308
Iran,2020-05-01,862,-3.9087914456302308
Sudan,2020-05-01,212,-3.4745734567263882
Rwanda,2020-05-01,150,-1.0733743936180364
Thailand,2020-05-01,612,-2.3113478636651594
Switzerland,2020-05-01,657,-1.4938456082989375
Ireland,2020-05-01,1985,-1.4954872520795002
Bangladesh,2020-05-01,655,-2.8048853286121513
Serbia,2020-05-01,117,-2.8884391017582809
Nigeria,2020-05-01,5581,-2.0655958510132364
Pakistan,2020-05-01,1570,-3.0293037400603078
Philippines,2020-05-01,1719,-1.8876469140645806
Sweden,2020-05-01,589,-2.3103257678095144
Hong Kong,2020-05-01,422,-4.0747109751780517
Macau,2020-05-01,123,-2.862354074976047
Austria,2020-05-01,201,-2.1884573014506961
United Arab Emirates,2020-05-01,381,-1.1975230576848115
Guyana,2020-05-01,60,-2.2464149163779328
Liberia,2020-05-01,195,-1.4960831785210056
El Salvador,2020-05-01,67,-4.2038687449331178
Belarus,2020-05-01,106,-2.5375651140687552
Lebanon,2020-05-01,299,-3.0155882811010355
Saudi Arabia,2020-05-01,443,-3.0076503128850849
Tanzania,2020-05-01,204,-2.9788672105649794
Nepal,2020-05-01,172,-1.4353945461005
Georgia,2020-05-01,203,-2.1886611758638144
Slovenia,2020-05-01,28,-4.0128555552696454
Albania,2020-05-01,34,-2.5603748800706136
Ethiopia,2020-05-01,281,-3.748654438974389
French Polynesia,2020-05-01,9,-2.6726795728007442
Guam,2020-05-01,96,-1.7387238075554041
Mozambique,2020-05-01,87,-2.74133207698038
Tunisia,2020-05-01,134,-0.77458883413177615
Gaza Strip,2020-05-01,28,-1.3185695911769837
Maldives,2020-05-01,62,-1.0571388914389321
Mayotte,2020-05-01,7,-3.7281912671596005
Moldova,2020-05-01,39,-0.95708120746980563
Guinea,2020-05-01,49,-2.6199706353115411
Saint Lucia,2020-05-01,9,0.92029264923597365
Central African Republic,2020-05-01,24,-3.6018193985928164
Botswana,2020-05-01,87,-1.1632132870478973
Syria,2020-05-01,486,-3.6024344438673261
Nauru,2020-05-01,13,-1.0512635214756112
Montserrat,2020-05-01,4,-4.7321491817578094
Kiribati,2020-05-01,6,-1.0864797995271176
Dominica,2020-05-01,8,0.763097863313764
Togo,2020-05-01,7,-2.0825386688970604
Latvia,2020-05-01,31,-1.9230345964308539
Angola,2020-05-01,104,-1.9659191300724159
Libya,2020-05-01,162,-4.6702899678830976
Western Sahara,2020-05-01,3,-0.058939035323094649
Democratic Republic of the Congo,2020-05-01,27,-3.7853030305547821
Algeria,2020-05-01,82,-2.4455628003880348
Spratly Islands,2020-05-01,2,-4.3360433604336
Saint Vincent and the Grenadines,2020-05-01,7,-0.26305417728405356
Saint Kitts and Nevis,2020-05-01,4,-2.8487794057992151
Falkland Islands (Islas Malvinas),2020-05-01,2,1.78997613365155
Virgin Islands,2020-05-01,5,-0.014720602955896694
Norfolk Island,2020-05-01,1,-3.53610286844708
Gabon,2020-05-01,9,-4.2225945197953259
Congo,2020-05-01,65,-1.7370360528582132
Egypt,2020-05-01,546,-2.2274035430067216
Bhutan,2020-05-01,17,-0.043992017638832204
New Caledonia,2020-05-01,3,1.1019283746556465
Jordan,2020-05-01,143,-0.6686691191068459
San Marino,2020-05-01,4,-1.1380808780901914
Cameroon,2020-05-01,115,-2.5977888658138619
Puerto Rico,2020-05-01,104,-2.4970929928476786
Northern Mariana Islands,2020-05-01,5,-1.2631646422916469
Vatican City,2020-05-01,6,1.5084342560553603
Cote d'Ivoire,2020-05-01,30,-2.7655155662732631
Cook Islands,2020-05-01,32,0.1052858447656173
Morocco,2020-05-01,143,0.96908778814674257
Belgium,2020-05-01,428,-3.6084880260635797
Turkmenistan,2020-05-01,20,-3.1787156934599214
Greece,2020-05-01,542,-3.2023953924224844
Azerbaijan,2020-05-01,134,-1.1955366116146293
South Africa,2020-05-01,1498,-2.6888131125266588
Cyprus,2020-05-01,83,-1.2799096050709213
Mali,2020-05-01,64,-3.5825863824289903
Iraq,2020-05-01,212,-3.5790377611469615
Venezuela,2020-05-01,297,-3.3997447545162811
China,2020-05-01,16060,-3.2412195983506389
Germany,2020-05-01,2076,-2.8613456400533761
India,2020-05-01,11669,-2.0796887817328842
Finland,2020-05-01,177,-1.4459753628389653
Singapore,2020-05-01,754,-1.5426628741438551
North Korea,2020-05-01,381,-1.2210066276025988
Guatemala,2020-05-01,152,-5.6358201299500639
Djibouti,2020-05-01,50,-4.1424078090478762
Ukraine,2020-05-01,371,-2.3781304916966826
Norway,2020-05-01,222,-1.7085080600135261
Panama,2020-05-01,94,-1.0231726973005462
Lesotho,2020-05-01,61,-1.5747909619669433
Netherlands,2020-05-01,457,-1.9307275247567284
Fiji,2020-05-01,141,-0.82866237551111821
Turkey,2020-05-01,990,-2.9283257242141438
Malta,2020-05-01,164,-2.4965213848586596
Myanmar,2020-05-01,60,-1.0600558810929988
Jamaica,2020-05-01,273,-0.88782886925252269
Romania,2020-05-01,91,-2.868154839380086
Antarctica,2020-05-01,45,-3.129643543839415
Anguilla,2020-05-01,26,2.8560438570803086
Peru,2020-05-01,279,-2.1259381312768952
Grenada,2020-05-01,17,-0.00728110900129908
Ecuador,2020-05-01,130,-3.5399364688580368
Denmark,2020-05-01,242,-2.4177107368651911
Swaziland,2020-05-01,6,-4.4704066326901941
Equatorial Guinea,2020-05-01,24,-0.58336883068036294
Bosnia-Herzegovina,2020-05-01,39,-3.4327156541200226
Kosovo,2020-05-01,28,-1.8040385463520723
Tajikistan,2020-05-01,57,-2.4456720106302106
Tokelau,2020-05-01,4,-0.86832935263884181
Uruguay,2020-05-01,27,-0.4436030018573105
Trinidad and Tobago,2020-05-01,76,-0.032797839238717652
Papua New Guinea,2020-05-01,21,-1.7597531289563193
Gibraltar,2020-05-01,14,-1.1562550784794285
Bahrain,2020-05-01,107,-1.5002828159795067
West Bank,2020-05-01,95,-1.6506186485808514
Pitcairn Islands,2020-05-01,2,-2.1653951327930869
Reunion,2020-05-01,8,4.8676816042142521
Dominican Republic,2020-05-01,39,-1.0031061011846933
Palau,2020-05-01,7,-1.27591706539075
New Zealand,2020-05-01,1477,-0.59871693487251365
"Bahamas, The",2020-05-01,261,-1.7446343011570131
Uganda,2020-05-01,277,-2.8048913738098959
Macedonia,2020-05-01,16,-1.7574283832110993
Eritrea,2020-05-01,10,-0.59709262448362344
Mauritania,2020-05-01,15,-1.3443879905444782
Cuba,2020-05-01,286,-1.8076004963681696
Antigua and Barbuda,2020-05-01,7,-2.1798373949751477
Russia,2020-05-01,2765,-2.9122657012622928
Aruba,2020-05-01,1,-0.317863954227591
Tuvalu,2020-05-01,2,-1.5375734958520146
Kuwait,2020-05-01,172,-1.0672856458304265
Portugal,2020-05-01,299,-3.0479796956297824
Croatia,2020-05-01,65,-2.8858523824886855
Lithuania,2020-05-01,57,-1.2904878156366248
Tonga,2020-05-01,22,-2.1572506218105381
Spain,2020-05-01,1737,-2.84238172238946
Kyrgyzstan,2020-05-01,46,-1.2405352250863473
Colombia,2020-05-01,234,-2.1838001269465885
Cayman Islands,2020-05-01,45,1.6626162730584677
Belize,2020-05-01,40,0.41002980552213
Guernsey,2020-05-01,19,-0.068978159865652755
Turks and Caicos Islands,2020-05-01,4,0.6165676871260356
Slovak Republic,2020-05-01,11,-4.6639229324345246
Costa Rica,2020-05-01,34,-0.19152372479194055
Argentina,2020-05-01,234,-2.8893658324511424
Andorra,2020-05-01,2,-1.1323678504295249
South Korea,2020-05-01,1746,-1.9338471421676076
Montenegro,2020-05-01,31,-0.508123943338253
Paraguay,2020-05-01,24,-1.6468392712005826
Zimbabwe,2020-05-01,530,-2.8553706643597008
Japan,2020-05-01,2287,-2.5369349124152825
Australia,2020-05-01,4625,-1.6146197371636342
Nicaragua,2020-05-01,29,-4.358260184919315
Hungary,2020-05-01,201,-3.0818972322203968
Czech Republic,2020-05-01,224,-2.9632105540107134
Sri Lanka,2020-05-01,379,-1.7418044846561762
Malaysia,2020-05-01,925,-2.7972989514772273
Solomon Islands,2020-05-01,28,-1.8870919164332789
Niger,2020-05-01,417,-2.5588310923585169
Yemen,2020-05-01,259,-5.3858677966510458
Kazakhstan,2020-05-01,129,-0.603508086365078
Qatar,2020-05-01,178,-0.72481415628350243
Chile,2020-05-01,189,-3.7741188121944629
Malawi,2020-05-01,138,-1.16786671939632
Benin,2020-05-01,40,-1.179394344452811
Sierra Leone,2020-05-01,84,-3.726432373285943
Monaco,2020-05-01,8,0.54559219848689489
Gambia,2020-05-01,10,0.65450851117150055
Uzbekistan,2020-05-01,65,-0.45805687510081672
Bulgaria,2020-05-01,117,-2.6088360785539653
South Sudan,2020-05-01,87,-3.031838896903396
Mauritius,2020-05-01,33,-2.0037444244719209
Burundi,2020-05-01,36,-2.1839395156007226
United Kingdom,2020-05-01,13442,-1.6022846279890655
Greenland,2020-05-01,10,-1.407452697863588
"Vietnam, Republic of",2020-05-01,739,-2.0474256675258093
Sao Tome and Principe,2020-05-01,7,-2.99372855283398
Zambia,2020-05-01,103,-0.92274188543792268
Guinea-Bissau,2020-05-01,10,-1.629064331056441
